기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 ,
6411199.0,지자체,소방_119_센터,경기도,경기도 동두천소방서 불현119안전센터,불현119안전센터,031-590-0212,11349.0,경기도 동두천시 지행로 6 (지행동),,
6411200.0,지자체,소방_119_센터,경기도,경기도 동두천소방서 소요119안전센터,소요119안전센터,031-830-5512,11307.0,경기도 동두천시 평화로 2910번길 65 (상봉암동),,
6411073.0,지자체,소방_119_센터,경기도,경기도 부천소방서 괴안119안전센터,괴안119안전센터,032-650-4544,14681.0,경기도 부천시 부광로8번길 49 (괴안동),,
6411071.0,지자체,소방_119_센터,경기도,경기도 부천소방서 내동119안전센터,오정119안전센터,032-650-4524,14446.0,경기도 부천시 신흥로 449,,
6411077.0,지자체,소방_119_센터,경기도,경기도 부천소방서 범박119안전센터,범박119안전센터,032-650-4584,14782.0,경기도 부천시 범안로 127 (범박동),,
6411075.0,지자체,소방_119_센터,경기도,경기도 부천소방서 상동119안전센터,상동119안전센터,032-650-4564,14596.0,경기도 부천시 장말로 113 (상동),,
6411076.0,지자체,소방_119_센터,경기도,경기도 부천소방서 서부119안전센터,서부119안전센터,032-650-4574,14536.0,경기도 부천시 계남로 169 (중동),,
6411078.0,지자체,소방_119_센터,경기도,경기도 부천소방서 신상119안전센터,신상119안전센터,032-650-4594,14540.0,경기도 부천시 상동로117번길 36 (상동),,
6411074.0,지자체,소방_119_센터,경기도,경기도 부천소방서 원종119안전센터,원종119안전센터,032-650-4554,14419.0,경기도 부천시 원종로79번길 41 (원종동),,
6411072.0,지자체,소방_119_센터,경기도,경기도 부천소방서 중동119안전센터,중동119안전센터,032-650-4534,14626.0,경기도 부천시 부일로 346 (중동),,
6411069.0,지자체,소방_119_센터,경기도,경기도 부천소방서 중앙119안전센터,중앙119안전센터,032-650-4504,14612.0,경기도 부천시 신흥로 115 (중동),,
6411064.0,지자체,소방_119_센터,경기도,경기도 분당소방서 구미119안전센터,구미119안전센터,031-8018-3551,13629.0,경기도 성남시 분당구 돌마로 138,,
6411059.0,지자체,소방_119_센터,경기도,경기도 분당소방서 서현119안전센터,서현119안전센터,031-8018-3501,13590.0,경기도 성남시 분당구 양현로 14,,
6411061.0,지자체,소방_119_센터,경기도,경기도 분당소방서 수내119안전센터,수내119안전센터,031-8018-3521,13600.0,경기도 성남시 분당구 백현로 241,,
6411062.0,지자체,소방_119_센터,경기도,경기도 분당소방서 야탑119안전센터,야탑119안전센터,031-8018-3531,13501.0,경기도 성남시 분당구 양현로 485,,
6411063.0,지자체,소방_119_센터,경기도,경기도 분당소방서 이매119안전센터,이매119안전센터,031-8018-3451,13566.0,경기도 성남시 분당구 성남대로779번길 12 (이매동),,
6411060.0,지자체,소방_119_센터,경기도,경기도 분당소방서 판교119안전센터,판교119안전센터,031-8018-3511,13492.0,경기도 성남시 분당구 대왕판교로644번길 62,,
6411801.0,지자체,소방_119_센터,경기도,경기도 성남소방서 단대119안전센터,단대119안전센터,031-720-0521,13141.0,경기도 성남시 수정구 논골로 11번길 7-2,,
6411056.0,지자체,소방_119_센터,경기도,경기도 성남소방서 상대원119안전센터,상대원119안전센터,031-745-0003,13218.0,경기도 성남시 중원구 둔촌대로 457번길 8,,
6411054.0,지자체,소방_119_센터,경기도,경기도 성남소방서 수진119안전센터,수진119안전센터,031-720-0500,13323.0,경기도 성남시 수정구 제일로 111,,
6411055.0,지자체,소방_119_센터,경기도,경기도 성남소방서 신흥119안전센터,신흥119안전센터,031-757-0119,13341.0,경기도 성남시 수정구 시민로 151,,
6412010.0,지자체,소방_119_센터,경기도,경기도 성남소방서 위례119안전센터,위례119안전센터,031-759-5119,13644.0,경기도 성남시 수정구 헌릉로 1003,,
6411120.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 고덕119안전센터,고덕119안전센터,031-685-8540,17770.0,경기도 평택시 고덕면 고덕로 335,,
6411117.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 모곡119안전센터,모곡119안전센터,031-685-8520,17746.0,경기도 평택시 산단로64번길 2 (모곡동),,
6411119.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 서탄119안전센터,서탄119안전센터,031-685-8530,17701.0,경기도 평택시 서탄면 서탄로 241,,
6411116.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 신장119안전센터,신장119안전센터,031-685-8500,17754.0,경기도 평택시 경기대로 1627 (신장동),,
6411118.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 진위119안전센터,진위119안전센터,031-685-8510,17712.0,경기도 평택시 진위면 봉남길 30,,
6411121.0,지자체,소방_119_센터,경기도,경기도 송탄소방서 청북119안전센터,청북119안전센터,031-685-8550,17812.0,경기도 평택시 청북면 현곡산단로 16,,
6411553.0,지자체,소방_119_센터,경기도,경기도 수원소방서 고색119안전센터,고색119안전센터,031-8012-9591,16623.0,경기도 수원시 권선구 서부로 1614,,
6411556.0,지자체,소방_119_센터,경기도,경기도 수원소방서 남부119구조대 ,남부119구조대,031-8012-9541,16571.0,경기도 수원시 권선구 권선로 669,,
6411555.0,지자체,소방_119_센터,경기도,경기도 수원소방서 남부119안전센터,남부119안전센터,031-8012-9511,16550.0,경기도 수원시 권선구 동수원로 286,,
6411550.0,지자체,소방_119_센터,경기도,경기도 수원소방서 매산119안전센터,매산119안전센터,031-8012-9521,16457.0,경기도 수원시 팔달구 매산로 89,,
6411551.0,지자체,소방_119_센터,경기도,경기도 수원소방서 서둔119안전센터,서둔119안전센터,031-8012-9561,16618.0,경기도 수원시 권선구 서호동로 48,,
6411560.0,지자체,소방_119_센터,경기도,경기도 수원소방서 영통119안전센터,영통119안전센터,031-8012-9141,16703.0,경기도 수원시 영통구 매영로 325,,
6411557.0,지자체,소방_119_센터,경기도,경기도 수원소방서 원천119안전센터,원천119안전센터,031-8012-9531,16516.0,경기도 수원시 영통구 중부대로 349,,
6411559.0,지자체,소방_119_센터,경기도,경기도 수원소방서 이의119안전센터,이의119안전센터,031-8012-9581,16508.0,경기도 수원시 영통구 이의동 194-6,,
6411549.0,지자체,소방_119_센터,경기도,경기도 수원소방서 정자119안전센터,정자119안전센터,031-8012-9501,16335.0,경기도 수원시 장안구 정자천로 189번길 12,,
6411558.0,지자체,소방_119_센터,경기도,경기도 수원소방서 지만119안전센터,지만119안전센터,031-8012-9551,16237.0,경기도 수원시 팔달구 경수대로 660,,
6411552.0,지자체,소방_119_센터,경기도,경기도 수원소방서 파장119안전센터,파장119안전센터,031-8012-9571,16342.0,경기도 수원시 장안구 서부로 2308,,
6411126.0,지자체,소방_119_센터,경기도,경기도 시흥소방서 시흥119안전센터,시흥119안전센터,031-310-0501,15055.0,경기도 시흥시 정왕신길로 206,,
6411129.0,지자체,소방_119_센터,경기도,경기도 시흥소방서 연성119안전센터,연성119안전센터,031-310-0531,14998.0,경기도 시흥시 새재로 29,,
6411127.0,지자체,소방_119_센터,경기도,경기도 시흥소방서 은행119안전센터,은행119안전센터,031-310-0511,14919.0,경기도 시흥시 은행동 대은로 4,,
6411128.0,지자체,소방_119_센터,경기도,경기도 시흥소방서 정왕119안전센터,정왕119안전센터,031-310-0521,15079.0,경기도 시흥시 공단1대로 259번길 1,,
6411085.0,지자체,소방_119_센터,경기도,경기도 안산소방서 고잔119안전센터,고잔119안전센터,031-470-7500,15335.0,경기도 안산시 단원구 화랑로 407,,
6411091.0,지자체,소방_119_센터,경기도,경기도 안산소방서 군자119안전센터,군자119안전센터,031-470-7560,15414.0,경기도 안산시 단원구 번영1로 45,,
6411093.0,지자체,소방_119_센터,경기도,경기도 안산소방서 대부119안전센터,대부119안전센터,031-470-7580,15643.0,경기도 안산시 대부동 영전로 375,,
6412108.0,지자체,소방_119_센터,경기도,경기도 안산소방서 반월119안전센터,반월119안전센터,031-470-7591,15521.0,경기도 안산시 상록구 건지미길 48 (건건동),,
6411092.0,지자체,소방_119_센터,경기도,경기도 안산소방서 사동119안전센터,사동119안전센터,031-470-7571,15585.0,경기도 안산시 상록구 항가울로 230,,
6411089.0,지자체,소방_119_센터,경기도,경기도 안산소방서 상록수119안전센터,상록수119안전센터,031-470-7531,15502.0,경기도 안산시 상록구 충장로 237,,
6411087.0,지자체,소방_119_센터,경기도,경기도 안산소방서 선부119안전센터,선부119안전센터,031-470-7521,15365.0,경기도 안산시 단원구 선부광장서로 43,,
6411088.0,지자체,소방_119_센터,경기도,경기도 안산소방서 성곡119안전센터,성곡119안전센터,031-470-7540,15601.0,경기도 안산시 단원구 장자골로 66,,
6411086.0,지자체,소방_119_센터,경기도,경기도 안산소방서 원시119안전센터,원시119안전센터,031-470-7511,15433.0,경기도 안산시 단원구 동산로 31,,
6411090.0,지자체,소방_119_센터,경기도,경기도 안산소방서 월피119안전센터,월피119안전센터,031-470-7550,15274.0,경기도 안산시 상록구 충장로 645,,
6411181.0,지자체,소방_119_센터,경기도,경기도 안성소방서 공도119안전센터,공도119안전센터,031-618-4531,17560.0,경기도 안성시 공도읍 공도로 111,,
6411177.0,지자체,소방_119_센터,경기도,경기도 안성소방서 도기119안전센터,도기119안전센터,031-678-4501,17595.0,경기도 안성시 미양로 855 (도기동),,
6411179.0,지자체,소방_119_센터,경기도,경기도 안성소방서 미양119안전센터,미양119안전센터,031-678-4512,17599.0,경기도 안성시 미양면 제2공단3길 8,,
6411178.0,지자체,소방_119_센터,경기도,경기도 안성소방서 119구조대,안성소방서 119구조대,031-678-4451,17567.0,경기도 안성시 공단2로 74 (신소현동),,
6411180.0,지자체,소방_119_센터,경기도,경기도 안성소방서 죽산119안전센터,죽산119안전센터,031-678-4522,17520.0,경기도 안성시 죽산면 장원공단길 38,,
6411084.0,지자체,소방_119_센터,경기도,경기도 안양소방서 귀인119안전센터,귀인119안전센터,031-470-0552,14103.0,경기도 안양시 동안구 평촌대로 104,,
6411083.0,지자체,소방_119_센터,경기도,경기도 안양소방서 부림119안전센터,부림119안전센터,031-470-0503,14054.0,경기도 안양시 동안구 관평로212번길 32,,
6411081.0,지자체,소방_119_센터,경기도,경기도 안양소방서 비산119안전센터,비산119안전센터,031-470-0532,13918.0,경기도 안양시 동안구 평촌대로 389,,
6411082.0,지자체,소방_119_센터,경기도,경기도 안양소방서 석수119안전센터,석수119안전센터,031-470-0542,13970.0,경기도 안양시 만안구 석수로 28,,
6411079.0,지자체,소방_119_센터,경기도,경기도 안양소방서 안양119안전센터,안양119안전센터,031-470-0512,14089.0,경기도 안양시 만안구 현충로 55,,
6411080.0,지자체,소방_119_센터,경기도,경기도 안양소방서 호계119안전센터,호계119안전센터,031-470-0521,14111.0,경기도 안양시 동안구 흥안대로 163,,
6411803.0,지자체,소방_119_센터,경기도,경기도 양주소방서 고읍119안전센터,고읍119안전센터,031-849-8531,11459.0,경기도 양주시 고덕로 266,,
6411408.0,지자체,소방_119_센터,경기도,경기도 양주소방서 광적119안전센터,광적119안전센터,031-849-8521,11418.0,경기도 양주시 광적면 광적로 55,,
6411410.0,지자체,소방_119_센터,경기도,경기도 양주소방서 남면119안전센터,남면119안전센터,031-849-8541,11403.0,경기도 양주시 삼육사로 247,,
6411406.0,지자체,소방_119_센터,경기도,경기도 양주소방서 백석119안전센터,백석119안전센터,031-849-8501,11504.0,경기도 양주시 백석읍 꿈나무로 156,,
6412110.0,지자체,소방_119_센터,경기도,경기도 양주소방서 장흥119안전센터,장흥119안전센터,031-849-8551,11520.0,경기도 양주시 장흥면 일영로 794 (일영리),,
6411407.0,지자체,소방_119_센터,경기도,경기도 양주소방서 회천119안전센터,회천119안전센터,031-849-8511,11434.0,경기도 양주시 화합로 1272,,
6412046.0,지자체,소방_119_센터,경기도,경기도 양평소방서 강상119안전센터,강상119안전센터,031-770-0521,12572.0,경기도 양평군 강상면 송학길 54,,
6411196.0,지자체,소방_119_센터,경기도,경기도 양평소방서 공흥119안전센터,공흥119안전센터,031-770-0501,12547.0,경기도 양평군 양평읍 경강로 2047,,
6411198.0,지자체,소방_119_센터,경기도,경기도 양평소방서 용문119안전센터,용문119안전센터,031-770-0531,12515.0,경기도 양평군 용문면 연수로 64,,
6411194.0,지자체,소방_119_센터,경기도,경기도 여주소방서 가남119안전센터,가남119안전센터,031-887-8411,12662.0,경기도 여주시 가남읍 일신로 32,,
6411195.0,지자체,소방_119_센터,경기도,경기도 여주소방서 북내119안전센터,북내119안전센터,031-887-8521,12613.0,경기도 여주시 북내면 도예로 440,,
6411193.0,지자체,소방_119_센터,경기도,경기도 여주소방서 여주119안전센터,여주119안전센터,031-887-8501,12625.0,경기도 여주시 우암로 110 (월송동),,
6411367.0,지자체,소방_119_센터,경기도,경기도 연천소방서 연천119안전센터,연천119안전센터,031-830-0531,11012.0,경기도 연천군 연천읍 차현로 92,,
6411365.0,지자체,소방_119_센터,경기도,경기도 연천소방서 은대119안전센터,은대119안전센터,031-830-0511,11025.0,경기도 연천군 전곡읍 평화로 892,,
6411366.0,지자체,소방_119_센터,경기도,경기도 연천소방서 전곡119안전센터,전곡119안전센터,031-830-0521,11031.0,경기도 연천군 전곡읍 전곡로 27,,
6411185.0,지자체,소방_119_센터,경기도,경기도 오산소방서 원동119안전센터,원동119안전센터,031-8059-7510,18146.0,경기도 오산시 경기대로 99,,
6411033.0,지자체,소방_119_센터,경기도,경기도 오산소방서 119구조대,119구조대,031-8059-7450,18133.0,경기도 오산시 운암로 77,,
6411184.0,지자체,소방_119_센터,경기도,경기도 오산소방서 청학119안전센터,청학119안전센터,031-8059-7500,18119.0,경기도 오산시 청학로 55-6,,
6411145.0,지자체,소방_119_센터,경기도,경기도 용인소방서 구갈119안전센터,구갈119안전센터,031-8021-0511,16971.0,경기도 용인시 기흥구 신구로 74,,
6411144.0,지자체,소방_119_센터,경기도,경기도 용인소방서 남사119안전센터,남사119안전센터,031-8021-0541,17118.0,경기도 용인시 처인구 남사면 봉무로 13,,
6411034.0,지자체,소방_119_센터,경기도,경기도 용인소방서 동백119안전센터,동백119안전센터,031-8021-0591,17004.0,경기도 용인시 기흥구 동백6로 33,,
6411636.0,지자체,소방_119_센터,경기도,경기도 용인소방서 모현119안전센터,모현119안전센터,031-8021-0141,17036.0,경기도 용인시 처인구 모현면 독점로 31-12,,
6411150.0,지자체,소방_119_센터,경기도,경기도 용인소방서 백암119안전센터,백암119안전센터,031-8021-0581,17178.0,경기도 용인시 처인구 백암면 백암로 247,,
6411149.0,지자체,소방_119_센터,경기도,경기도 용인소방서 보정119안전센터,보정119안전센터,031-8021-0571,16900.0,경기도 용인시 기흥구 보정로 114번길 2,,
6411146.0,지자체,소방_119_센터,경기도,경기도 용인소방서 수지119안전센터,수지119안전센터,031-8021-0521,16832.0,경기도 용인시 수지구 풍덕천로 177,,
6411147.0,지자체,소방_119_센터,경기도,경기도 용인소방서 양지119안전센터,양지119안전센터,031-8021-0531,17161.0,경기도 용인시 처인구 양지면 남평로 46,,
6411142.0,지자체,소방_119_센터,경기도,경기도 용인소방서 역북119안전센터,역북119안전센터,031-8021-0501,17057.0,경기도 용인시 처인구 명지로 45,,
6411148.0,지자체,소방_119_센터,경기도,경기도 용인소방서 이동119안전센터,이동119안전센터,031-8021-0561,17130.0,경기도 용인시 처인구 이동면 백옥대로 416-2,,
6411143.0,지자체,소방_119_센터,경기도,경기도 용인소방서 포곡119안전센터,포곡119안전센터,031-8021-0551,17028.0,경기도 용인시 처인구 포곡읍 포곡로 252,,
6411263.0,지자체,소방_119_센터,경기도,경기도 의왕소방서 고천119안전센터,고천119안전센터,031-596-0502,16077.0,경기도 의왕시 오봉로 9 (고천동),,
6411266.0,지자체,소방_119_센터,경기도,경기도 의왕소방서 백운119안전센터,백운119안전센터,031-596-0531,16007.0,경기도 의왕시 안양판교로 187 (청계동),,
6411264.0,지자체,소방_119_센터,경기도,경기도 의왕소방서 부곡119안전센터,부곡119안전센터,031-596-0521,16079.0,경기도 의왕시 오봉로 289,,
6411265.0,지자체,소방_119_센터,경기도,경기도 의왕소방서 119안전센터,오전119구급대,031-596-0510,16054.0,경기도 의왕시 경수대로 344 (오전동),,
6411782.0,지자체,소방_119_센터,경기도,경기도 의정부소방서 금오119안전센터,금오119안전센터,031-849-7511,11751.0,경기도 의정부시 호국로 1434-14,,
6411097.0,지자체,소방_119_센터,경기도,경기도 의정부소방서 송산119안전센터,송산119안전센터,031-849-7531,11788.0,경기도 의정부시 충의로 90,,
6411781.0,지자체,소방_119_센터,경기도,경기도 의정부소방서 중앙119안전센터,중앙119안전센터,031-849-7501,11624.0,경기도 의정부시 의정로 48,,
6411096.0,지자체,소방_119_센터,경기도,경기도 의정부소방서 호원119안전센터,호원119안전센터,031-849-7521,11706.0,경기도 의정부시 평화로 322번길 7,,
6411156.0,지자체,소방_119_센터,경기도,경기도 이천소방서 관고119안전센터,관고119안전센터,031-645-5501,17379.0,경기도 이천시 경충대로 2739 (관고동),,
6411158.0,지자체,소방_119_센터,경기도,경기도 이천소방서 대월119안전센터,대월119안전센터,031-645-5511,17338.0,경기도 이천시 경충대로 1973,,
6411157.0,지자체,소방_119_센터,경기도,경기도 이천소방서 장호원119안전센터,장호원119안전센터,031-645-5521,17421.0,경기도 이천시 장호원읍 서동대로 8829번길 71,,
6411916.0,지자체,소방_119_센터,경기도,경기도 일산소방서 고봉119안전센터,고봉119안전센터,031-930-0551,10258.0,경기도 고양시 일산동구 성현로 429,,
6411138.0,지자체,소방_119_센터,경기도,경기도 일산소방서 백석119안전센터,백석119안전센터,031-930-0511,10447.0,경기도 고양시 일산동구 장백로 78,,
6411137.0,지자체,소방_119_센터,경기도,경기도 일산소방서 장항119안전센터,장항119안전센터,031-830-0501,10401.0,경기도 고양시 일산동구 중앙로 1325,,
6411140.0,지자체,소방_119_센터,경기도,경기도 일산소방서 119구조대(구.정발산119안전센터),119구조대,031-930-0451,10358.0,경기도 고양시 일산동구 일산로 424,,
6411139.0,지자체,소방_119_센터,경기도,경기도 일산소방서 주엽119안전센터,주엽119안전센터,031-930-0521,10387.0,경기도 고양시 일산서구 주화로 82,,
6411141.0,지자체,소방_119_센터,경기도,경기도 일산소방서 중산119안전센터,중산119안전센터,031-930-0541,10333.0,경기도 고양시 일산동구 중산로 218,,
6411154.0,지자체,소방_119_센터,경기도,경기도 파주소방서 광탄119안전센터,광탄119안전센터,031-956-9531,10948.0,경기도 파주시 광타면 혜음로 1040,,
6411572.0,지자체,소방_119_센터,경기도,경기도 파주소방서 교하119안전센터,교하119안전센터,031-956-9561,10878.0,경기도 파주시 다율동 청석로 301,,
6411152.0,지자체,소방_119_센터,경기도,경기도 파주소방서 금촌119안전센터,금촌119안전센터,031-956-9511,10934.0,경기도 파주시 금능동 가나무로 136,,
6411153.0,지자체,소방_119_센터,경기도,경기도 파주소방서 법원119안전센터,법원119안전센터,031-956-9521,10826.0,경기도 파주시 법원읍 화합로 141,,
6411035.0,지자체,소방_119_센터,경기도,경기도 파주소방서 월롱119안전센터,월롱119안전센터,031-956-9551,10845.0,경기도 파주시 월롱면 엘시디로 310,,
6411728.0,지자체,소방_119_센터,경기도,경기도 파주소방서 적성119안전센터,적성119안전센터,031-956-9571,10803.0,경기도 파주시 적성면 감악산로 1220,,
6411155.0,지자체,소방_119_센터,경기도,경기도 파주소방서 탄현119안전센터,탄현119안전센터,031-956-9541,10862.0,경기도 파주시 탄현면 필승로 458,,
6411151.0,지자체,소방_119_센터,경기도,경기도 파주소방서 통일119안전센터,통일119안전센터,031-956-9501,10836.0,경기도 파주시 파주읍 통일로 1564,,
6411112.0,지자체,소방_119_센터,경기도,경기도 평택소방서 비전119안전센터,비전119안전센터,031-8053-6502,17901.0,경기도 평택시 중앙로 273,,
6411111.0,지자체,소방_119_센터,경기도,경기도 평택소방서 신평119안전센터,신평119안전센터,031-8053-6453,17912.0,경기도 평택시 평택로 2,,
6411113.0,지자체,소방_119_센터,경기도,경기도 평택소방서 안중119안전센터,안중119안전센터,031-8053-6531,17939.0,경기도 평택시 안중읍 안현로서7길 28,,
6411114.0,지자체,소방_119_센터,경기도,경기도 평택소방서 팽성119안전센터,팽성119안전센터,031-8053-6512,17991.0,경기도 평택시 팽성읍 팽성송화로 172,,
6411115.0,지자체,소방_119_센터,경기도,경기도 평택소방서 포승119안전센터,포승119안전센터,031-8053-6542,17959.0,경기도 평택시 포승읍 평택항로 156번길 11,,
6411171.0,지자체,소방_119_센터,경기도,경기도 포천소방서 가산119안전센터,가산119안전센터,031-538-5540,11164.0,경기도 포천시 포천로 890,,
6411167.0,지자체,소방_119_센터,경기도,경기도 포천소방서 군내119안전센터,군내119안전센터,031-538-5500,11154.0,경기도 포천시 군내면 호국로 1538,,
6411172.0,지자체,소방_119_센터,경기도,경기도 포천소방서 내촌119안전센터,내촌119안전센터,031-538-5550,11189.0,경기도 포천시 내촌면 내촌로 120,,
6411168.0,지자체,소방_119_센터,경기도,경기도 포천소방서 소흘119안전센터,소흘119안전센터,031-538-5511,11171.0,경기도 포천시 소흘읍 송우로 182,,
6411169.0,지자체,소방_119_센터,경기도,경기도 포천소방서 영북119안전센터,영북119안전센터,031-538-5520,11104.0,경기도 포천시 영북면 영북로 144,,
6411573.0,지자체,소방_119_센터,경기도,경기도 포천소방서 영중119안전센터,영중119안전센터,031-538-5560,11129.0,경기도 포천시 영중면 양문로 66,,
6411170.0,지자체,소방_119_센터,경기도,경기도 포천소방서 일동119안전센터,일동119안전센터,031-538-5530,11120.0,경기도 포천시 일동면 영일로 978,,
6411183.0,지자체,소방_119_센터,경기도,경기도 하남소방서 감북119안전센터,감북119안전센터,031-799-4512,12990.0,경기도 하남시 감북로 91,,
6411924.0,지자체,소방_119_센터,경기도,경기도 하남소방서 덕풍119안전센터,덕풍119안전센터,031-799-4532,12927.0,경기도 하남시 덕풍서로 60,,
6411182.0,지자체,소방_119_센터,경기도,경기도 하남소방서 신장119안전센터,신장119안전센터,031-799-4502,12953.0,경기도 하남시 대청로 76 (신장동),,
6411359.0,지자체,소방_119_센터,경기도,경기도 화성소방서 남양119안전센터,남양119안전센터,031-8012-6551,18261.0,경기도 화성시 남양읍 48 (남양동),,
6411357.0,지자체,소방_119_센터,경기도,경기도 화성소방서 반송119안전센터,반송119안전센터,031-8012-6531,18453.0,경기도 화성시 동탄반석로 188,,
6411358.0,지자체,소방_119_센터,경기도,경기도 화성소방서 봉담119안전센터,봉담119안전센터,031-8012-6561,18316.0,경기도 화성시 봉담읍 샘마을1길 9,,
6411361.0,지자체,소방_119_센터,경기도,경기도 화성소방서 장안119안전센터,장안119안전센터,031-8012-6571,18584.0,경기도 화성시 장안면 3.1만세로 119,,
6411360.0,지자체,소방_119_센터,경기도,경기도 화성소방서 정남119안전센터,정남119안전센터,031-8012-6521,18512.0,경기도 화성시 정남면 정남동로 514,,
6411356.0,지자체,소방_119_센터,경기도,경기도 화성소방서 태안119안전센터,태안119안전센터,031-8012-6541,18404.0,경기도 화성시 병점중앙로 148,,
6411355.0,지자체,소방_119_센터,경기도,경기도 화성소방서 향남119안전센터,향남119안전센터,031-8012-6502,18598.0,경기도 화성시 향남읍 향남로 399,,
6411274.0,지자체,소방_소방서,경기도,경기도 가평소방서,가평소방서,031-580-0507,12419.0,경기도 가평군 가평읍 가화로 36 (대곡리),,
6410402.0,지자체,소방_소방서,경기도,경기도 고양소방서,고양소방서,1577-0193,10455.0,경기도 고양시 덕양구 고양대로 1342,,
6410270.0,지자체,소방_소방서,경기도,경기도 과천소방서,과천소방서,02-331-4435,13807.0,경기도 과천시 통영로 12,,
6410249.0,지자체,소방_소방서,경기도,경기도 광명소방서,광명소방서,02-2610-3120,14316.0,경기도 광명시 금하로 472,,
6410761.0,지자체,소방_소방서,경기도,경기도 광주소방서,광주소방서,031-799-2120,12735.0,경기도 광주시 초월읍 무들로 112,,
6410282.0,지자체,소방_소방서,경기도,경기도 구리소방서,구리소방서,031-570-6214,11952.0,경기도 구리시 아차산로487번길 46,,
6410297.0,지자체,소방_소방서,경기도,경기도 군포소방서,군포소방서,031-479-8213,15870.0,경기도 군포시 고산로 429,,
6410424.0,지자체,소방_소방서,경기도,경기도 김포소방서,김포소방서,031-980-4120,10092.0,경기도 김포시 감암로 111,,
6410930.0,지자체,소방_소방서,경기도,경기도 남양주소방서,남양주소방서,031-590-0212,12224.0,경기도 남양주시 평내로 25,,
6410262.0,지자체,소방_소방서,경기도,경기도 동두천소방서,동두천소방서,031-830-5504,11349.0,경기도 동두천시 지행로 6 (지행동),,
6410234.0,지자체,소방_소방서,경기도,경기도 부천소방서,부천소방서,1577-9007,14612.0,경기도 부천시 원미구 신흥로 115,,
6410399.0,지자체,소방_소방서,경기도,경기도 분당소방서,분당소방서,031-8018-3120,13590.0,경기도 성남시 분당구 양현로 14,,
6410193.0,지자체,소방_소방서,경기도,경기도 성남소방서,성남소방서,031-720-0129,13323.0,경기도 성남시 수정구 제일로 111,,
6410256.0,지자체,소방_소방서,경기도,경기도 송탄소방서,송탄소방서,031-685-8120,17754.0,경기도 평택시 경기대로 1627,,
6411481.0,지자체,소방_소방서,경기도,경기도 수원소방서,수원소방서,1588-6331,16335.0,경기도 수원시 장안구 정자천로 189번길 12,,
6410409.0,지자체,소방_소방서,경기도,경기도 시흥소방서,시흥소방서,031-310-0214,15055.0,경기도 시흥시 정왕신길로 206,,
6410275.0,지자체,소방_소방서,경기도,경기도 안산소방서,안산소방서,031-470-7124,15335.0,경기도 안산시 단원구 화랑로 407,,
6410421.0,지자체,소방_소방서,경기도,경기도 안성소방서,안성소방서,031-678-4210,17595.0,경기도 안성시 미양로 855 (도기동),,
6410221.0,지자체,소방_소방서,경기도,경기도 안양소방서,안양소방서,031-470-0214,14504.0,경기도 안양시 동안구 관평로212번길32,,
6411273.0,지자체,소방_소방서,경기도,경기도 양주소방서,양주소방서,031-849-8120,11504.0,경기도 양주시 백석읍 꿈나무로 156,,
6410848.0,지자체,소방_소방서,경기도,경기도 양평소방서,양평소방서,031-770-0435,12547.0,경기도 양평군 양평읍 경강로 2047,,
6410849.0,지자체,소방_소방서,경기도,경기도 여주소방서,여주소방서,031-887-7120,12625.0,경기도 여주시 우암로 110 (월송동),,
6411275.0,지자체,소방_소방서,경기도,경기도 연천소방서,연천소방서,031-830-0123,11025.0,경기도 연천군 전곡읍 평화로 892,,
6410261.0,지자체,소방_소방서,경기도,경기도 오산소방서,오산소방서,031-8059-7210,18119.0,경기도 오산시 청학로 55-6,,
6410413.0,지자체,소방_소방서,경기도,경기도 용인소방서,용인소방서,1688-1190,17057.0,경기도 용인시 처인구 명지로 45,,
6411029.0,지자체,소방_소방서,경기도,경기도 의왕소방서,의왕소방서,031-596-0114,16077.0,경기도 의왕시 오봉로 9,,
6410211.0,지자체,소방_소방서,경기도,경기도 의정부소방서,의정부소방서,031-849-7111,11624.0,경기도 의정부시 의정로 48,,
6410418.0,지자체,소방_소방서,경기도,경기도 이천소방서,이천소방서,031-645-5211,17379.0,경기도 이천시 경충대로 2739,,
6410917.0,지자체,소방_소방서,경기도,경기도 일산소방서,일산소방서,031-930-0321,10401.0,경기도 고양시 일산동구 중앙로 1325,,
6410415.0,지자체,소방_소방서,경기도,경기도 파주소방서,파주소방서,031-952-0119,10836.0,경기도 파주시 파주읍 통일로 1564,,
6410292.0,지자체,소방_소방서,경기도,경기도 평택소방서,평택소방서,031-8053-6502,17901.0,경기도 평택시 중앙로 273,,
6410427.0,지자체,소방_소방서,경기도,경기도 포천소방서,포천소방서,031-535-5121,11154.0,경기도 포천시 군내면 호국로 1538,,
6410410.0,지자체,소방_소방서,경기도,경기도 하남소방서,하남소방서,031-799-4502,12953.0,경기도 하남시 대청로 76 (신장동),,
6411272.0,지자체,소방_소방서,경기도,경기도 화성소방서,화성소방서,031-8012-6316,18598.0,경기도 화성시 향남읍 향남로 399,,
